"","Cell.1","Cell.2","Cell.3","Cell.4","Cell.5","Cell.6","Cell.7","Cell.8","Cell.9","Cell.10","Cell.11","Cell.12","Cell.13","Cell.14","Cell.15","Cell.16","Cell.17","Cell.18","Cell.19","Cell.20","Cell.21","Cell.22","Cell.23","Cell.24","Cell.25","Cell.26","Cell.27","Cell.28","Cell.29","Cell.30","Cell.31","Cell.32","Cell.33","Cell.34","Cell.35","Cell.36","Cell.37","Cell.38","Cell.39","Cell.40","Cell.41","Cell.42","Cell.43","Cell.44","Cell.45","Cell.46","Cell.47","Cell.48","Cell.49","Cell.50","Cell.51","Cell.52","Cell.53","Cell.54","Cell.55","Cell.56","Cell.57","Cell.58","Cell.59","Cell.60","Cell.61","Cell.62","Cell.63","Cell.64","Cell.65","Cell.66","Cell.67","Cell.68","Cell.69","Cell.70","Cell.71","Cell.72","Cell.73","Cell.74","Cell.75","Cell.76","Cell.77","Cell.78","Cell.79","Cell.80","Cell.81"
"Eif4ebp1",-0.0411529984178944,1.32174479208651,-0.166649081438951,1.51205469576247,-1.24524401719812,-1.5700877876518,1.39172306060236,-0.0654259033643536,1.17765669676603,-0.649783178830716,1.28481898988072,-1.5700877876518,1.50017646568229,1.30108700064271,-0.62215338277464,0.00610169950978755,-0.0791116901958682,-0.805749504231371,-0.0721396855835875,1.44052709288833,0.473226008532611,-0.918076245207008,0.883283168691949,-0.990894960046387,0.574449186607208,-0.754363248014929,0.0719484097368855,0.63280744743593,-0.098736592067474,0.118686662878473,0.109648879121813,-0.591941362788088,1.35118214489391,-1.5700877876518,-0.433134591063911,1.51205469576247,0.136245785605699,-1.5700877876518,-0.212354445008349,1.51205469576247,-1.20599421345491,0.089249310071064,0.495433134334691,-0.633256945675679,-0.8886388923996,-1.29430627187713,-1.5700877876518,-1.02782076225217,-0.699361878295824,-0.140052174955065,-0.674056083777175,-0.963006941597263,1.51205469576247,-0.284140270275538,-0.203833106037782,-1.5700877876518,-0.228106010984243,0.850230702381877,0.517898482529818,1.2471185204958,-0.841900639258013,-1.5700877876518,0.245215635471719,1.51205469576247,1.18824381488098,1.51205469576247,-0.910587795808633,0.0910568668223965,0.17342981020453,1.51205469576247,-0.435716814994386,-1.5700877876518,-0.386654560315372,0.368904161741445,1.51205469576247,-0.812721508843652,-1.5700877876518,0.377167278318962,0.5248704871421,1.51205469576247,-0.0447681119205581
"Sin3b",0.257250061699432,1.43992463358009,0.21146720489586,1.47522173930929,-0.470992734747059,-1.72440920472097,0.0624513903319768,-0.345163721854662,-0.593868014942452,0.737379311597534,0.829092711839528,-1.72440920472097,0.733539459091429,1.47522173930929,-0.313706468631563,0.346895849053523,1.07986461781522,-1.72440920472097,-0.612328844298731,1.47522173930929,-0.293178026387381,-1.29966244289171,-0.549562024487383,0.149881878163314,1.47522173930929,-0.0927672628956168,0.720395348589758,0.35812003330214,-0.941079293475346,-1.72440920472097,-0.0554025442785081,1.47522173930929,0.315438595830423,-0.257142487483924,0.751852601812857,-0.460359297037843,-1.72440920472097,-1.49475648752886,-0.521649250500689,0.821708380097017,-0.442341527586115,-0.149183557408405,-0.0283758901009157,-0.989963569610773,-0.123633769579315,-1.72440920472097,0.435655516598512,0.0209514459390614,-0.208258211348498,-0.282692275313014,0.541103773881577,0.305100531390907,1.47522173930929,0.814914794893906,-0.454747204913534,-1.55368345483411,-1.72440920472097,1.2288804323791,-0.0839060648046026,0.433440217075758,0.812994868640853,-1.58691294767541,0.939710001342351,1.27082343667657,0.349997268385378,-0.270581971255296,-0.493736476513995,-0.711131203013536,1.34791586006839,1.47522173930929,0.0391169020256401,-1.72440920472097,0.0267112246982207,1.47522173930929,1.06376677461655,0.187246596780422,-1.56741831187518,0.689381155271209,-1.72440920472097,1.47522173930929,0.167899647615042
"Slc25a4",0.29099286847024,1.30196123621727,-0.0834103774329243,1.11887247670403,-0.909963255525313,-1.41067121088979,-1.25385170817627,-0.261192216380565,1.57818645165681,-0.161687455775542,0.703871288474015,-1.41067121088979,1.15310211435216,1.57818645165681,0.118517950088201,1.16796149193584,1.57818645165681,-0.640106344764491,-1.05988376150355,-0.672743906242939,-0.903064258790031,-0.395191960661996,1.57818645165681,-0.364146475353228,1.57818645165681,-0.827971332786774,0.237392970757668,-0.537417431820108,-0.667967677733897,-0.862466316463182,-1.06094514561667,0.184589111129937,1.29745035373651,-0.872814811566104,0.68158222209849,0.948520326548231,0.249598888058552,-0.0897786821116463,-0.915004830062634,1.57818645165681,-0.203081436187232,0.0572230175555075,-0.494431375238738,-0.692114166307383,-1.0179590890353,-1.41067121088979,-0.171239912793625,-0.287196127152011,-1.41067121088979,0.0643873603190689,1.15151003818248,-0.717852731050549,1.57818645165681,1.08570422316902,-1.41067121088979,-1.41067121088979,0.403499584460987,-0.235188305609119,0.275602798829997,0.909779806419341,0.81345919815368,0.0484665986222659,0.337428423419251,1.16663476179444,-0.802763460100169,0.626124902187957,-1.38280987792038,-0.201489360017552,1.28179493806799,0.184854457158217,-0.923230556939316,-1.41067121088979,-1.14691725877941,1.17406445058628,1.56836864861045,-0.509290752822421,-1.41067121088979,-1.41067121088979,1.57818645165681,1.57818645165681,-0.785781314290244
"Tecr",-0.429037435649357,1.19039195355386,-0.840638779600523,1.562254478533,-1.39379153711629,-1.39379153711629,-1.34157995014574,-0.676172280643292,-1.39379153711629,0.159793239629622,0.0472482632708806,-1.39379153711629,-0.603076058884523,0.361097913838296,-1.00655560041805,0.686260074915998,-0.271532481621532,0.353266175792714,0.0504389713635256,0.988507150601069,-0.513446167918413,0.233469590132508,1.43143544673457,-0.0858912835040214,1.562254478533,-1.39379153711629,-0.674431894410941,0.74833385053654,-1.04281364692537,1.562254478533,-0.81221247113878,0.882053526055559,1.562254478533,-1.32475621656634,0.0678428336870415,1.42534409492133,-0.626281208649212,0.122084871262001,0.334411991608904,1.53585862067567,0.118604098797298,1.01751358780693,-0.0696476786687398,0.00808957304296808,-1.03440178013568,-0.40119125593173,0.213745212832522,0.400836732810326,-0.85195129011081,-0.175231110098074,1.562254478533,0.217806114041344,1.562254478533,0.958050391534915,-1.39379153711629,-0.705178717849153,0.0121504742517882,-0.970007489538664,0.456819156617637,1.562254478533,1.40271907390076,0.668856212592482,-1.22932503815906,0.758486103558592,0.747463657420365,1.562254478533,-0.612358118790397,0.494527524985256,0.831292260945302,-1.39379153711629,-1.2661632134105,-0.673851765666824,0.0704534130355694,-0.539842025775745,1.44477840784926,-0.731864640078546,-1.39379153711629,-1.13244353789148,-1.39379153711629,1.562254478533,-1.31431389917223
"Mt2",0.312082311936687,1.34906023929646,-1.73201673448106,1.34906023929646,0.413304174228125,-1.19590497175476,0.972427525791911,-0.730138762246814,-0.0662981171757693,-0.0453255298808523,0.864506087003486,-1.73201673448106,0.996167329466018,0.567540076626158,-0.487788864616665,0.572928866417213,0.610359109019946,0.57336579531919,0.328248681309852,-1.73201673448106,-1.2356655018347,-1.04691221618045,0.945774862771288,-1.73201673448106,0.122746454413133,0.406022025861834,0.865962516676744,1.34906023929646,-1.73201673448106,-0.16985026694442,-1.40184412755345,-0.981518523851162,1.34906023929646,-0.820146116054164,1.34906023929646,-0.0613462562866916,0.365096352043282,0.183916500689973,1.21186456407554,1.34906023929646,-1.58710198199188,-1.03496949285973,1.34906023929646,-1.73201673448106,-0.142178103152516,0.50593310144734,0.591862452169569,0.63074912444556,0.180712355408805,-0.262916123065613,0.316014672054484,-0.448756549373348,0.27858442945175,-0.378702282089633,-0.259857620751771,-1.73201673448106,0.56783136256081,0.711435328344059,1.34906023929646,0.0280785256513559,-0.0212944402720939,0.658858217139441,-1.46170338712436,1.34906023929646,1.14239286866113,0.37660214646202,-0.519393388526366,-1.36354002714676,0.656382286694902,1.08311618095953,-0.557697488933054,0.220764171423403,-1.4783066853995,-1.73201673448106,1.03083035568956,-0.645811484165169,-1.73201673448106,0.623321333111943,0.117212021654752,1.30740635064128,0.511176248271069
"Mt1",0.448409644574141,0.835044997753099,-1.65423456920023,1.3068166103775,0.537772526828935,-1.65423456920023,-0.208729568403108,-0.946979685769279,-0.788179428789479,-0.139090925925274,1.3068166103775,-0.974754635659283,0.84329697561897,-0.155192346151363,-0.677079629229466,0.587888197282636,0.660545856052862,0.591712284586332,0.262639508715642,-1.65423456920023,-0.194640825705281,-0.757385462607084,1.30339505857946,-1.29980205647345,0.524891390648064,0.207089608935636,1.3068166103775,1.3068166103775,-0.755574052831649,-0.676677093723814,-1.25693202512149,-0.144525155251579,1.3068166103775,-0.875730901268837,1.27602264419511,0.26223697320999,0.582856503461982,-1.48013796300565,0.907300121017672,1.2065852694701,-0.48748540606727,0.437339918168705,1.3068166103775,0.181931139832371,-1.65423456920023,-0.0034364605204756,0.333485757710432,0.530526887727194,-0.926450374981017,0.881135313150278,0.772651994377005,-0.550079677196191,1.22208288643771,-0.942551795207105,-0.780531254182086,-0.618309445404242,1.22751711576401,1.23657416464119,1.3068166103775,-0.23086902121398,0.650281200658729,0.650683736164382,0.0531197780236609,1.3068166103775,1.24220966172032,0.407552290750441,-1.65423456920023,-1.65423456920023,-1.20581001590366,1.1657279156464,-1.65423456920023,-0.27796567537529,-0.828030443849048,-1.65423456920023,0.820151184043967,-1.50630277087304,-1.65423456920023,-0.348409388864429,-0.376586874260084,1.3068166103775,0.690333483471125
"Polr2c",1.25354195581042,-1.49211458112412,0.473906149644202,1.36459473052595,-0.632488781165206,-0.91845300897412,1.36459473052595,0.0382273167866117,0.798798841098899,-0.0192321620878134,0.920916898289093,-1.26360983218963,0.305660529366883,1.36459473052595,-0.747407738914056,0.836660771494112,1.02597042347018,-0.0742919411484577,-1.10456306119848,-1.15722314044534,-1.68062433316226,-0.297863973799063,1.24514300646218,1.06396567052171,1.36459473052595,-0.176012549921512,-0.362789185427475,-0.0680260583013624,-1.68062433316226,-1.68062433316226,-0.0757584243679907,-1.68062433316226,1.36459473052595,-0.533834455487538,0.881721801330668,0.451242318069603,0.974510194130204,1.21048067581868,-0.501838457970457,1.36459473052595,-0.447445262191419,-0.158414751287117,0.339256326759818,-1.68062433316226,-0.494905991841756,-1.68062433316226,0.424978936774332,-0.178412249735293,0.189941671680106,-0.445045562377637,0.991041459514029,0.1300824929919,-1.26934244841145,-1.68062433316226,0.103819111696628,-0.789002535686262,-1.68062433316226,1.36459473052595,0.592291340457403,0.958645512027984,0.827595238864272,-1.68062433316226,0.455108501102917,0.451642268038566,0.598823856617141,-0.0184322621498865,-0.100955272412692,-0.903121593497185,1.25754145550005,-1.63129717032343,-0.225206396104025,-0.35892300239416,0.630419904165259,0.90238588306045,1.01903795734148,-0.0950893395345606,-0.684615593786784,1.36459473052595,-1.59663483967992,1.36459473052595,0.31325957877719
"Tpm4",0.124542480260354,1.18490037177259,-0.42484857735704,1.18490037177259,1.18490037177259,-1.70068348817615,-1.4449740463833,-1.64643752527372,1.18490037177259,0.589249562457841,1.06842223476264,0.0847621074652379,-0.241015036409914,1.14753093066202,0.308828070898333,0.381909437586329,-0.491450565142801,-0.4388621177735,-0.0858113092168489,-1.95639292996899,-0.113386340358918,-0.881117398658594,1.1127231044663,-1.95639292996899,1.18490037177259,0.124693163490638,0.875698383228731,-0.0240311848001921,0.311992418734308,0.480154903731842,-0.425300627047893,-1.95639292996899,0.958875526345792,-1.95639292996899,0.913821240490717,1.18490037177259,-0.14307093672497,0.126199995793484,-0.166577520649356,0.777754283543788,0.192651300348961,-0.769913174708611,-1.3718926796953,0.863191675115115,0.12740546163576,-0.36397255232209,-0.00700397977803986,0.438415648943028,-0.0430172718160427,0.23755490297375,0.489045214318629,-0.529724105635072,0.091542852828042,1.11784633429597,-0.431478639489559,-1.95639292996899,1.0941890671413,-0.733146466519185,-0.235741123349955,1.07670981242829,-0.052510315323968,-1.95639292996899,0.846164470092964,1.18490037177259,0.788452792893989,1.10473689326122,-0.39260236607615,-1.95639292996899,1.18490037177259,1.11302447092686,-0.807734665510028,-0.45814957124992,0.345896145548327,0.461922232867415,1.18490037177259,0.519181860375535,-1.95639292996899,-0.545244478354378,-1.95639292996899,1.07233999875004,0.545702108905613
"Jak3",0.28761634829682,-0.133467189733148,-1.59355259558961,0.892802130507123,-1.59355259558961,-1.59355259558961,-1.4524551805015,0.245261138979397,-0.917038562105482,0.253966043961812,1.19864312048631,-1.59355259558961,1.19864312048631,0.945291408311537,1.19864312048631,-1.59355259558961,1.18902874781916,-1.56354016199352,-0.324325479571476,0.758720608986936,0.653871977333068,0.415851291843744,1.19864312048631,-0.733715861654916,-0.400980612998715,-1.59355259558961,1.19864312048631,0.91540889867041,-0.249489281513698,0.268257679007569,0.918007377769638,0.955165628888605,1.16746137129557,-0.323545935841708,-1.59355259558961,-0.676549321471891,0.400260417248373,-1.59355259558961,-0.512975062175461,1.19864312048631,-1.1998830120565,0.360113915165294,-0.953547193449642,0.448072432674176,0.158601861020129,-1.46051046570911,0.589819467537087,0.409485018050634,-0.623540347847631,1.00050908917014,1.19864312048631,-1.13816913344982,0.944381940626807,0.819265171998958,0.450800835728366,-1.52820084624401,0.0997463094226044,-1.59355259558961,-0.125411904525539,1.19864312048631,1.0296120550815,-1.40984012327416,0.583842965608862,1.08729829108437,1.19864312048631,-0.0526544897471436,-1.55886289961491,0.425075892646004,0.570460798247835,1.0898967701836,0.481722737009184,-0.0447291284944969,-0.26339114469457,0.973095134673282,0.662187110450599,0.352838173687454,-1.54262240524473,-1.11244419036746,0.932558860725318,0.854344639838542,-0.734625329339646
"Map1lc3b",0.557023059312596,-1.64204178028359,-0.179396542306833,1.67703779820213,-0.204315124058632,-0.768758756163757,1.67703779820213,-0.488802265724995,1.67703779820213,-0.323244718783123,1.41614779834618,-1.29374796716187,0.515114535457298,1.39594864495647,-1.01001593403344,1.08427759592451,1.32194800823901,0.0654474011180313,-0.145982989503287,-1.64204178028359,-0.440286542162782,0.366169376349959,1.67703779820213,-1.64204178028359,-0.833509313291536,-0.856540123698501,0.899464781265337,0.57382422428161,0.120192770118194,-1.64204178028359,-0.425939479942049,0.168519716545924,0.0108908092523526,-0.172978119734401,0.842265309516891,1.67703779820213,-1.64204178028359,-1.64204178028359,-0.166370920027485,0.158703305552791,-0.115967425120438,-0.158631057513669,-0.318147736152073,-1.64204178028359,-0.751013705522325,-0.526935246890625,-0.509567750518159,-0.59942566653222,-0.19279971885515,-0.24169299668633,1.67703779820213,-0.147304429444669,1.67703779820213,0.138504152163076,-0.50220544227331,-1.64204178028359,-0.0574465134306091,-0.00326747583389691,0.422424962425989,0.782989289289129,0.163800288183841,1.67703779820213,0.415817762719072,1.37990258852538,0.707478435495801,-0.509567750518159,-1.21653811915819,0.84679596074449,0.484721416805484,-0.793866115050039,-1.18690010904431,-1.64204178028359,-0.679467171553147,0.80922931098231,0.388256301084508,-0.573185644839038,-1.23994648383412,1.05747124282788,1.67703779820213,0.795826134433995,-0.570353987821788
"Cox4i1",0.754844867024007,0.0656194800027267,-0.940666034341591,1.22817328018719,0.00928065063404178,-1.44319194301701,0.907412061883731,-1.13682385630409,1.50164278040745,-0.545060531767324,1.09493400489191,-1.44319194301701,-0.375221578998953,1.50164278040745,-1.16889997813444,0.441485830681396,1.01967848828994,-1.44319194301701,0.163904007149555,-1.30954143539057,0.327163242619395,-0.250206950326834,1.50164278040745,-1.44319194301701,-0.426625620393737,-0.806604294383991,1.50164278040745,0.0175052972572065,-0.120668766011976,-1.29720446545582,-0.837446719220863,-1.44319194301701,1.48478225482996,-1.06979298632529,-0.84032534553897,1.38896512167008,0.424625305103907,-0.774939404884804,-0.488721702398639,-0.0573389870136,-0.35424873010988,1.50164278040745,-0.417578509108256,-0.124369856992401,-0.571379400961453,-0.182353615685719,-0.14863256453074,0.193101502661793,-0.215663434509539,0.230523644797197,1.19116237038295,-0.187288403659618,1.50164278040745,-0.246505859346411,-0.899131568894604,0.0508151160810283,-0.602221825798326,0.693571249681424,0.306190393730322,1.45928585029815,0.956348709291566,-1.44319194301701,0.861765273125162,1.26148309901101,0.763069513647174,-0.885560901966381,-1.44319194301701,-1.05087629909201,1.09287784323612,1.40911550589684,-1.32722442563038,-1.44319194301701,-1.07061545098761,1.50164278040745,0.12689309734531,-0.183176080348035,-1.44319194301701,1.03695024619859,1.50164278040745,1.50164278040745,-0.574669259610719
"Mphosph6",0.365650506187176,1.38101275344881,-1.4077378656354,1.38101275344881,1.23490616363706,-1.40475289229516,-0.800374342826572,-0.0902648955694792,0.572242082103786,-1.5481887164867,-0.563933033507562,-1.08693178348961,-0.874527364752534,1.38101275344881,-0.292143355685711,1.16766571155166,0.164714669231021,-0.20856410215899,-0.728420774940787,0.481593154876498,-0.983871651321325,1.38101275344881,0.111142252966713,0.443731124613453,-1.21072962517956,-0.0541310077665745,-0.0973345692700479,-0.0300941171846415,-1.5481887164867,0.820466180923743,0.0242638183797285,-0.414370158775537,1.38101275344881,0.227713317096086,0.784175189260825,1.09681187068596,-1.11112577793156,0.0731231188436566,0.935780414173014,1.38101275344881,1.13624493954913,-0.203065467058548,-0.814199482507683,-0.988427663261691,-1.06430882764779,-1.47262175982062,0.260862231558751,-1.5481887164867,0.257248842778461,0.388430565889008,0.553860930482308,-1.5481887164867,-0.25035372892235,-0.738946733561633,-0.0970203615500226,-1.37725971679295,0.652679258430253,-1.5481887164867,1.23600589065715,0.136278870568734,0.465097249575172,-1.5481887164867,1.03899765020131,1.38101275344881,1.2900496185015,0.536108194300881,-0.431808687236939,-1.5481887164867,1.36577367902759,1.38101275344881,0.779147865740421,-1.5481887164867,0.564229785243142,1.13624493954913,0.951333696314265,-1.5481887164867,0.930281779072572,-0.25271028682254,-1.36704796589213,1.38101275344881,-0.261193895263222
"Lsm4",0.562923552671317,-0.398765519940611,0.0856091733165949,-1.59493133320869,-1.59493133320869,-0.0743626758949336,-1.56538949345883,-0.415673113759716,0.125369888451632,0.405738669473927,1.40774585042372,-1.59493133320869,-0.335780088021089,1.46348517070648,-0.589393995307659,0.953284592384931,1.46348517070648,-0.15016815147949,0.22997401284895,0.551589890880489,0.598039324449458,0.544157981509454,1.1591484819626,-1.08937569824404,-1.59493133320869,-0.829444667992089,0.695954730412844,-0.741748137413876,-1.59493133320869,-1.59493133320869,-1.59493133320869,-0.547217909627036,1.46348517070648,-0.682292862445596,0.668085070271463,0.30336411788792,0.374338852381304,1.46348517070648,-0.658510752458284,1.46348517070648,0.0664720066861798,1.2546485173804,-0.473456209119513,-0.219470706364392,-0.291374429529156,1.42168068049441,0.415214353921997,-1.59493133320869,-0.521206226828413,-0.0318149947457583,0.246695808933778,-0.195874394111356,1.35795205763779,0.633340893961874,-1.16462378062577,-1.58452666008924,-1.48066572662903,-0.464723715608547,0.626466377793667,0.596924538043803,-0.196060191845632,1.37616023559682,1.17382650297039,-0.919184973647337,0.5114575802769,-1.4793651424891,-0.285057306563776,0.564224136811249,1.46348517070648,0.057553715440938,-0.907293918653681,-1.59493133320869,-0.0955436176023834,0.822668785188991,1.46348517070648,0.767486858109056,-0.905621739045198,0.361333010981993,1.46348517070648,1.46348517070648,-0.442427987495442
"Folr4",0.24918339076488,-0.227481340628225,0.376678261531021,1.34407612385005,0.877083417135753,-1.06533269058257,-1.00612817588198,0.651500538515814,1.1344178919235,0.493817227085506,0.930914584792568,-0.936567755969721,-1.60794304478575,1.50146634362342,-0.439288911372281,0.547159908647432,1.50146634362342,-0.740391740262126,-1.60794304478575,0.235701174545932,-0.217907013168392,-1.60794304478575,1.50146634362342,0.536804003435776,-0.963141399531705,-0.389170238036626,-0.206281044110024,0.638116019515844,-0.631557038320761,0.115728989641088,0.258757718224713,-1.12844509404229,-0.0269089500666252,0.0331748396047747,-1.60794304478575,1.50146634362342,-0.983462421079106,1.41529739648493,-1.60794304478575,-1.60608679762517,0.645541008158163,-0.00355931473091071,0.0172501929113791,-1.60794304478575,0.528011253727766,-1.60794304478575,-0.0724358541103202,0.232477166319662,0.215868639093421,-0.235687907022368,1.21667895030288,0.114752017451309,1.50146634362342,-1.51757311723121,-0.151863693139341,-1.15189242659698,-1.60794304478575,0.514333643070862,0.748904665836766,-0.263043128336176,-0.5363999470363,1.13070539760234,1.22664406663863,1.50146634362342,1.50146634362342,1.06759299414263,-0.710105602378981,-1.60794304478575,0.73718099955942,-0.345890370029423,-0.244187565073443,0.18401934570663,-0.099107194891283,1.50146634362342,0.488736971698656,-0.317460479306858,-0.827146870714488,-1.47986199070574,1.50146634362342,1.22039144462404,-0.644843860101753
"Kars",-1.82769179836465,-1.82769179836465,0.101618256890832,1.48230863464647,0.490304373569807,-1.82769179836465,-1.16536471005815,-0.0394383873647497,1.48230863464647,0.367084185911348,0.833953437341047,1.48230863464647,0.871261359056696,-0.576018456661538,-0.500362153262073,0.806752841030434,1.47234994637975,-0.191791454131843,0.0981996027097173,-0.909114283612813,0.47826476536675,0.0183814594375911,1.48230863464647,0.0866059059215872,0.565366128416034,-0.337604486813325,-0.209330636452348,-0.547182851829522,-1.82769179836465,-0.130107041733459,-0.642310620347512,0.42951178400128,1.22769321672254,-0.00480593413866909,0.616348666856144,1.27198708393873,-0.319173481662965,0.317588018854332,-0.228504827294255,1.48230863464647,-0.124458830477703,0.488966639325024,-0.29940474226782,0.454482823237252,-1.82769179836465,-0.240395798359004,0.564177031309559,0.21829841046368,-0.48267433380326,-0.81220286943511,1.24909696463909,-0.0941368542625939,-1.82769179836465,1.07548878709376,-0.663119819710822,-1.43023609052543,-1.82769179836465,1.48230863464647,0.374070131411889,0.131197047414395,0.576513913789236,-0.381452442614586,0.563731119894632,-0.479552953898763,0.496844407655419,0.422228564224121,-0.119702442051804,-1.82769179836465,1.25831246721427,-1.76139963467868,-0.440164112246783,-1.63416624428587,0.408256673223041,1.48230863464647,-1.82769179836465,-0.13441751874443,-0.657025697040139,0.599701307365497,1.48230863464647,1.48230863464647,-0.270569137435804
"Birc3",1.27231770043537,-1.26501691192906,-1.56157069712637,-1.1565337758909,0.858562272285235,-0.854624336446002,-0.279825630572163,0.217876564156301,1.37943078538695,-0.0731970166946547,1.00104758529058,-1.28357487664741,-1.12439985040542,0.96480350654534,-0.0714533153117224,0.324989649107873,1.37943078538695,-0.139582219344873,-1.56157069712637,1.33857835298681,-1.56157069712637,0.216631063168492,-0.556825050260878,-0.928482545023074,1.37943078538695,-1.56157069712637,-0.689346355363752,1.04152636739437,-1.56157069712637,-0.0105483170078636,-0.26973707257091,-1.56157069712637,1.37943078538695,0.900535655574397,0.615565029563705,1.37943078538695,-1.56157069712637,1.37943078538695,-0.0557600028653294,1.37943078538695,0.187984540448886,-1.2680061142998,0.311662788538317,0.418402223193545,0.0767613022375452,-0.627569506368427,-1.56157069712637,-0.167356891373013,0.699138145845687,-1.45171751000162,0.550300777802515,-0.346210833222381,-0.0418103918018689,-0.633423361011129,-0.805551597526329,-0.896473169636383,-0.88065530709121,1.37943078538695,-0.0684641129409806,0.302570631327311,0.761288645137355,-1.10148263222974,1.14365744839471,1.37943078538695,0.263711000507672,1.13967184523372,-1.3814712542892,0.99668833183325,0.184995338078145,0.319260344563952,0.837762405788825,-0.202480019229226,-0.469017230620345,1.37121047886741,0.79267527003014,0.955960449531896,-1.37312639767088,-1.56157069712637,0.836890555097359,1.18002607723873,0.0299304650959276
"Sesn3",0.234173223683237,0.847414380212694,0.386156762016628,1.29241224393624,0.445775861749192,-1.69171565311331,-1.07055915777467,-0.347451743594103,1.32267345364898,1.179948942168,1.1692220208146,-0.592138465413166,0.530800827845064,1.32267345364898,1.32267345364898,0.579241346377772,1.32267345364898,0.902065221634211,-0.949965978770163,0.108950531252531,0.449389140520863,0.8182823201161,1.10689296200328,-1.69171565311331,-1.63499846789425,-0.32769162531153,0.623391096369122,1.15973716403896,-1.04052377798516,-1.69171565311331,-1.69171565311331,-0.644643922564003,-0.329159519812521,-0.919591854095808,-0.29144592263321,1.32267345364898,-0.286026004475704,-0.288510133631228,0.459551487066186,-0.74897734709599,0.195782136734238,1.32267345364898,-1.03386179524989,0.106692232020236,1.22184039292705,-0.211389214848385,-1.69171565311331,-0.567523003781161,1.16335044281064,-0.102990851698269,0.0854642192366717,-1.69171565311331,-1.06175179076872,0.323714788243697,0.860625430721614,-1.59493623951335,-1.69152369767857,0.214751850285508,0.685381410295594,-0.354226641290985,-0.671969343274762,0.538479045234864,1.13173425355852,1.32267345364898,0.707286912848846,1.32267345364898,0.185732705150529,-0.146124367035086,-1.69171565311331,-1.69171565311331,-0.607946560039225,-0.312786850378389,-0.107394535201242,1.32267345364898,0.727159946093034,-0.72424897050237,-0.17864387598012,-0.393746877856131,1.07798673182992,1.03474030153149,-1.69171565311331
"Usp2",-0.432256454308761,-1.22675427623827,-0.12938159401519,0.0396137990471641,0.461004909020828,-1.31481843398667,-1.31481843398667,0.350170268116296,-0.0912478933079379,0.0464723783110588,0.0966771785227647,-1.31481843398667,-0.495081040366032,0.116704229973336,0.119447661678894,-0.0454325838251245,-0.112097974270177,0.471429949501946,2.04478803263929,-0.959818371287506,2.04478803263929,-0.120602612557406,-0.0654596352756959,1.66207930971399,-1.30247299131166,2.04478803263929,2.04478803263929,1.23108618877087,-0.349953503142029,-1.31481843398667,2.04478803263929,-1.31481843398667,-0.527727877662168,0.607778505268164,0.338647854952954,-0.417716266269305,-1.04321869513646,-0.129107250844634,1.05386050059185,-0.903303678153018,0.275274582554571,-0.46929278233379,0.738914540793823,-0.413875461881524,-0.233631998826383,-0.460513800876005,2.04478803263929,-0.409211627982076,0.617929202578728,0.213547369179523,-0.0731412440512573,2.04478803263929,0.264575198902896,2.04478803263929,1.80007392450354,-1.31481843398667,-0.0898761774551592,-0.428141306750424,0.195440719922842,0.345232091046293,2.04478803263929,-1.31481843398667,0.16114782360337,-0.100026874765723,0.0390651127060526,-0.51922323937494,0.103261414616103,-1.15789414042877,-1.05858191268758,-1.24870172988273,0.642620087928747,-0.577932677873874,-0.181232453250231,0.035498651488828,-0.662979060746164,-0.149957331806873,-1.31481843398667,-1.22565690355605,-1.31481843398667,-0.77930056506181,-0.00647585360620513
"Sc5d",0.707021074394424,1.38629821577887,0.994665816337878,1.38629821577887,1.38629821577887,-1.24242991485263,-1.03481755852247,0.628803482105699,1.38629821577887,-0.907237587805592,-0.147928060807855,-1.16348640523408,0.242978421303312,0.0527880808889647,-0.540286377578675,1.08594992056347,1.38629821577887,0.398506209218479,-0.426135877463575,1.22296681656808,-1.50484902958464,0.478901553496681,1.37922052181307,-0.862412192688852,-1.50484902958464,-0.098384203047248,1.1333160263346,0.235537768672598,-1.50484902958464,1.03223203815636,-0.755883824536923,-1.50484902958464,0.78106464203665,-0.27460063486245,-0.91703747175824,1.22006314724877,-1.23135967557279,1.31915086276999,-0.490379561153154,1.03223203815636,-0.775302113109762,-1.50484902958464,0.549134055157322,-1.04679519446459,-0.389658531639831,-1.50484902958464,0.0177625697248724,0.454038884950149,-0.93536688433634,0.180005092940928,1.10355341581174,-0.306903956039695,0.348054954795589,0.0433511556012302,-0.185312803293882,-1.486701096339,0.822804888501631,1.38629821577887,0.976154924427321,0.111950343269763,0.605029689553906,-1.50484902958464,0.49323842076074,0.467286876219469,0.433713199715028,1.38629821577887,-0.961136949545154,-1.45839032047579,1.38629821577887,1.38629821577887,-1.04570631846985,-0.522319923665487,-0.551356616858517,0.757835287482227,-0.718862040715809,1.04656890542042,-0.739550684615843,-1.50484902958464,0.9008410014579,-1.50484902958464,-0.974021982149561
